,PROVINCIAS,MUNICIPIO,TIPOCENTRO,NOMBRE,DIRECCION,CP
8913,BARCELONA,Balenyà,CONSULTORIO LOCAL,BALENYÀ,"CL MAJOR, Nº 46",8550
8914,BARCELONA,Centelles,CENTRO SALUD,CENTELLES,"PLA DEL MESTRE, Nº 7",8540
8915,BARCELONA,Sant Martí de Centelles,CONSULTORIO LOCAL,SANT MARTÍ DE CENTELLES,"CL ESTACIÓ, Nº 2",8592
8916,BARCELONA,Igualada,CENTRO SALUD,ANOIA RURAL - IGUALADA 1,"PASSEIG VERDAGUER, Nº 170",8700
8917,BARCELONA,Igualada,CENTRO SALUD,IGUALADA NORD,"CL DE BÈLGICA, Nº 5",8700
8918,BARCELONA,Sant Pere de Torelló,CONSULTORIO LOCAL,SANT PERE DE TORELLÓ,"PL. DR. MUNMANY, S/N",8572
8919,BARCELONA,Sant Vicenç de Torelló,CONSULTORIO LOCAL,SANT VICENÇ DE TORELLÓ,"CN FARRÉ, Nº 14",8571
8920,BARCELONA,Sant Vicenç de Torelló,CONSULTORIO LOCAL,BORGONYÀ,"CRTA. BORGONYÀ, Nº 5",8571
8921,BARCELONA,Torelló,CENTRO SALUD,TORELLÓ,"AV. POMPEU FABRA, Nº 8",8570
8922,BARCELONA,Sant Bartomeu del Grau,CONSULTORIO LOCAL,SANT BARTOMEU DEL GRAU,"C/ PONENT, S/N",8519
8923,BARCELONA,Lluçà,CONSULTORIO LOCAL,SANTA EULÀLIA DE PUIGORIOL,"C/ ROURET, S/N",8514
8924,BARCELONA,Olost,CONSULTORIO LOCAL,OLOST DE LLUÇANÈS,"C/GIRONA, Nº 1",8516
8925,BARCELONA,Olost,CONSULTORIO LOCAL,SANTA CREU DE JUTGLAR,"C/ VELL, Nº 13",8515
8926,BARCELONA,Oristà,CONSULTORIO LOCAL,LA TORRE D'ORISTÀ,"C/ MOSSÉN RIBA PONT, Nº 69",8518
8927,BARCELONA,Oristà,CONSULTORIO LOCAL,ORISTÀ,"PL. MAJOR, Nº 1",8518
8928,BARCELONA,Perafita,CONSULTORIO LOCAL,PERAFITA,"C/ MAJOR, Nº 4, Nº BAIX",8589
8929,BARCELONA,Prats de Lluçanès,CENTRO SALUD,PRATS DE LLUÇANÈS,"C/ DE MONTSERRAT, Nº 2",8513
8930,BARCELONA,Manlleu,CENTRO SALUD,MANLLEU,"C/ CASTELLOT, Nº 17",8560
8931,BARCELONA,Castellfollit del Boix,CONSULTORIO LOCAL,CASTELLFOLLIT DEL BOIX,"C/ AJUNTAMENT, S/N",8255
8932,BARCELONA,Manresa,CENTRO SALUD,SANT ANDREU,"C/ REMEI DE DALT, Nº 8-14",8240
8933,BARCELONA,Manresa,CONSULTORIO LOCAL,EL XUP,"CL PARE IGNASI PUIG, S/N",8240
8934,BARCELONA,Sant Salvador de Guardiola,CONSULTORIO LOCAL,SANT SALVADOR DE GUARDIOLA,"C/ DE DALT, Nº 16",8253
8935,BARCELONA,Sant Salvador de Guardiola,CONSULTORIO LOCAL,EL CALVET,"C/ PAU CASALS, S/N",8253
8936,BARCELONA,Manresa,CENTRO SALUD,BAGES,"CL DE SOLER I MARC, Nº 6",8240
8937,BARCELONA,Manresa,CENTRO SALUD,LES BASES DE MANRESA,"CREU GUIXERA, Nº 51",8243
8938,BARCELONA,Manresa,CENTRO SALUD,SAGRADA FAMÍLIA (FONERIA),"C/ SANT CRISTÒFOL, Nº 34",8243
8939,BARCELONA,"Estany, L'",CONSULTORIO LOCAL,L'ESTANY,"PG. DEL PRAT, Nº 1",8148
8940,BARCELONA,Moià,CENTRO SALUD,MOIÀ,"C/ SANTA MAGDALENA, Nº 1",8180
8941,BARCELONA,"Nou de Berguedà, La",CONSULTORIO LOCAL,LA NOU DE BERGUEDÀ,"PL. DE LA VILA, S/N",8698
8942,BARCELONA,Sant Quirze Safaja,CONSULTORIO LOCAL,SANT QUIRZE SAFAJA,"C/ BARCELONA, Nº 2",8189
8943,BARCELONA,Vilada,CONSULTORIO LOCAL,VILADA,"C/ TEODOR MIRALLES, Nº 33",8613
8944,BARCELONA,Castellbell i el Vilar,CENTRO SALUD,CASTELLBELL I EL VILAR,"C/ ROSA D'ABRIL, S/N",8296
8945,BARCELONA,Monistrol de Montserrat,CENTRO SALUD,MONISTROL DE MONTSERRAT,"C/ MANRESA, Nº 4",8691
8946,BARCELONA,Rellinars,CONSULTORIO LOCAL,RELLINARS,"PL. AJUNTAMENT, S/N",8299
8947,BARCELONA,Vacarisses,CONSULTORIO LOCAL,VACARISSES,"C/ SALVADOR BADIA, S/N",8233
8948,BARCELONA,Sant Fruitós de Bages,CONSULTORIO LOCAL,CASTELLNOU DE BAGES,"ONZE DE SETEMBRE, S/N",8251
8949,BARCELONA,Mura,CONSULTORIO LOCAL,MURA,"C/ MUNTANYA, Nº 17",8278
8950,BARCELONA,Navarcles,CENTRO SALUD,NAVARCLES,"C/ FORTIÀ I SOLÀ, Nº 11",8270
8951,BARCELONA,Sant Fruitós de Bages,CENTRO SALUD,SANT FRUITÓS DE BAGES,"CL BERTRAND I SERRA, Nº 8",8272
8952,BARCELONA,Santpedor,CENTRO SALUD,SANTPEDOR,"PL. PAU, Nº 1",8251
8953,BARCELONA,Talamanca,CONSULTORIO LOCAL,TALAMANCA,"C/ RAVAL, Nº 4 .CASAL D'AVIS",8278
8954,BARCELONA,Balsareny,CONSULTORIO LOCAL,BALSARENY,"PL. ROC GARCIA, S/N",8660
8955,BARCELONA,Navàs,CENTRO SALUD,NAVÀS,"C/ PAU DUARRI, Nº 36",8670
8956,BARCELONA,"Hostalets de Pierola, Els",CONSULTORIO LOCAL,ELS HOSTALETS DE PIEROLA,"C/ MAJOR, Nº 2",8781
8957,BARCELONA,Piera,CENTRO SALUD,PIERA,"AV CARRETERA D'IGUALADA, Nº 62",8784
8958,BARCELONA,Roda de Ter,CENTRO SALUD,RODA DE TER,"C/ SANT SEBASTIÀ, Nº 11",8510
8959,BARCELONA,Rupit i Pruit,CONSULTORIO LOCAL,RUPIT I PRUIT,"C/ ESGLÉSIA, Nº 7",8569
8960,BARCELONA,Santa Maria de Corcó,CONSULTORIO LOCAL,CANTONIGRÓS,"C/ MAJOR, Nº 49",8569
8961,BARCELONA,Santa Maria de Corcó,CONSULTORIO LOCAL,L' ESQUIROL,"C/ NOU, Nº 1",8511
8962,BARCELONA,Sallent,CENTRO SALUD,SALLENT,"C/ JOSEP POTELLAS, Nº 9",8650
8963,BARCELONA,"Masies de Voltregà, Les",CONSULTORIO LOCAL,VINYOLES D'ORÍS,"PTGE. SANT JOSEP, Nº 2",8508
8964,BARCELONA,Orís,CONSULTORIO LOCAL,ORÍS,"AVDA. DEL CASTELL, Nº 1",8573
8965,BARCELONA,Sant Hipòlit de Voltregà,CENTRO SALUD,SANT HIPÒLIT DE VOLTREGÀ,"C/ DE LA VINYA, Nº 5",8512
8966,BARCELONA,Aguilar de Segarra,CONSULTORIO LOCAL,AGUILAR DE SEGARRA,"CL AJUNTAMENT, S/N",8256
8967,BARCELONA,Fonollosa,CONSULTORIO LOCAL,FALS,"C/ ESCOLES, S/N",8259
8968,BARCELONA,Fonollosa,CONSULTORIO LOCAL,CANET DE FALS,"PL. DE LA VILA, S/N",8259
8969,BARCELONA,Fonollosa,CONSULTORIO LOCAL,FONOLLOSA,"C/ ESGLÈSIA, S/N",8259
8970,BARCELONA,Rajadell,CONSULTORIO LOCAL,RAJADELL,"C/ MAJOR, Nº 8",8256
8971,BARCELONA,Sant Joan de Vilatorrada,CENTRO SALUD,SANT JOAN DE VILATORRADA,"AV. DEL TORRENT CANIGÓ, Nº 2",8250
8972,BARCELONA,Alpens,CONSULTORIO LOCAL,ALPENS,"CL LLUÇANESA, Nº 42",8587
8973,BARCELONA,Montesquiu,CONSULTORIO LOCAL,MONTESQUIU,"PZ REPÚBLICA, Nº 1",8589
8974,BARCELONA,Sant Boi de Lluçanès,CONSULTORIO LOCAL,SANT BOI DE LLUÇANÈS,"PG. LLUÇANÈS, Nº 8",8589
8975,BARCELONA,Sant Quirze de Besora,CENTRO SALUD,SANT QUIRZE DE BESORA,"PG. DEL TER, Nº 21",8580
8976,BARCELONA,Santa Maria de Besora,CONSULTORIO LOCAL,SANTA MARIA DE BESORA,"PG. PLA DE TEIÀ, Nº 13",8584
8977,GIRONA,Vidrà,CONSULTORIO LOCAL,VIDRÀ,"PL. DE L'AJUNTAMENT, Nº 2, Nº BAIX",17515
8978,BARCELONA,Castellgalí,CONSULTORIO LOCAL,CASTELLGALÍ,"AV. DE MONTSERRAT, Nº 2",8297
8979,BARCELONA,"Pont de Vilomara i Rocafort, El",CONSULTORIO LOCAL,PONT DE VILOMARA I ROCAFORT,"PL. COOPERATIVA, S/N",8254
8980,BARCELONA,Sant Vicenç de Castellet,CENTRO SALUD,SANT VICENÇ DE CASTELLET,"C/ MANRESA, S/N",8295
8981,TARRAGONA,Conesa,CONSULTORIO LOCAL,CONESA,"CTRA. ROCAFORT, Nº 15",43427
8982,TARRAGONA,Santa Coloma de Queralt,CENTRO SALUD,SANTA COLOMA DE QUERALT,"C/ SEGARRA, Nº 3",43420
8983,TARRAGONA,Savallà del Comtat,CONSULTORIO LOCAL,SAVALLÓ DEL COMTAT,"PL. MAJOR, Nº 1",43427
8984,TARRAGONA,Vallfogona de Riucorb,CONSULTORIO LOCAL,VALLFOGONA DE RIUCORB,"CAMÍ DE SANT PERE, Nº 4",43427
8985,BARCELONA,Calldetenes,CONSULTORIO LOCAL,CALLDETENES,"C/ JOAN MARAGALL, S/N",8506
8986,BARCELONA,Folgueroles,CONSULTORIO LOCAL,FOLGUEROLES,"PL. CLIMENT CAMPA CARDONA, Nº 1",8519
8987,BARCELONA,Sant Julià de Vilatorta,CONSULTORIO LOCAL,SANT JULIÀ DE VILATORTA,"C/ VERGE DE MONTSERRAT, Nº 18",8504
8988,BARCELONA,Santa Eugènia de Berga,CENTRO SALUD,SANTA EUGÈNIA DE BERGA,"C/ DE LES ESCOLES, Nº 1",8507
8989,BARCELONA,Taradell,CONSULTORIO LOCAL,TARADELL,"PASSEIG DEL PUJALÓ, Nº 5",8552
8990,BARCELONA,Vilanova de Sau,CONSULTORIO LOCAL,VILANOVA DE SAU,"PTGE. VERDAGUER, Nº 7",8519
8991,GIRONA,Viladrau,CONSULTORIO LOCAL,VILADRAU,"C/ SANT ANTONI MARIA CLARET, Nº 4",17406
8992,GIRONA,Espinelves,CONSULTORIO LOCAL,ESPINELVES,"C/ DE LES ESCOLES, S/N",17405
8993,BARCELONA,Santa Margarida de Montbui,CONSULTORIO LOCAL,SANTA MARGARIDA DE MONTBUI,"C/ ANSELM CLAVÉ, Nº 5",8710
8994,BARCELONA,Santa Margarida de Montbui,CENTRO SALUD,SANTA MARGARIDA DE MONTBUI,"C/ LA FÀBRICA, Nº 9",8710
8995,LLEIDA,Solsona,CENTRO SALUD,SOLSONÈS,"PL. GUITART, Nº 1",25280
8996,LLEIDA,Sant Llorenç de Morunys,CONSULTORIO LOCAL,SANT LLORENÇ DE MORUNYS,"PL. DE LES ERES, Nº 5",25282
8997,LLEIDA,Navès,CONSULTORIO LOCAL,NAVÈS,CTRA. PANTÀ DE ST PONÇ - URB STA LLÚCIA,25286
8998,LLEIDA,Odèn,CONSULTORIO LOCAL,CAMBRILS,"CTRA. COLL DE JOU - FONT D'ESPIA, KM 18,8",25283
8999,LLEIDA,"Coma i la Pedra, La",CONSULTORIO LOCAL,LA COMA I LA PEDRA,"PL. AJUNTAMENT,S/N",25284
9000,BARCELONA,Callús,CONSULTORIO LOCAL,CALLÚS,"C/ FRANCESC MACIÀ, Nº 27",8262
9001,BARCELONA,Navàs,CONSULTORIO LOCAL,VALLS-PALÀ,"C/ LES TORRES, Nº 1",8269
9002,BARCELONA,Súria,CENTRO SALUD,GORETTI BADIA DE SÚRIA,"PZ DE LA SERRADONA, Nº 1",8260
9003,BARCELONA,Collsuspina,CONSULTORIO LOCAL,COLLSUSPINA,"C/ NOU, Nº 2",8178
9004,BARCELONA,Seva,CONSULTORIO LOCAL,SANT MIQUEL DE BALENYÀ,"CL DE DALT, Nº 9",8554
9005,BARCELONA,Seva,CONSULTORIO LOCAL,SEVA,"PS RAFAEL CASANOVA, Nº 3",8553
9006,BARCELONA,Tona,CENTRO SALUD,TONA,"C/ JOAN MARAGALL, Nº 40-48",8551
9007,BARCELONA,Gurb,CONSULTORIO LOCAL,GURB,"MAS L'ESPERANÇA, S/N",8503
9008,BARCELONA,Vic,CENTRO SALUD,OSONA,"PZ DE LA DIVINA PASTORA, Nº 6",8500
9009,BARCELONA,Vic,CENTRO SALUD,EL REMEI,"PTGE. PLA DEL REMEI, Nº 10-12",8500
9010,BARCELONA,Santa Eulàlia de Riuprimer,CONSULTORIO LOCAL,SANTA EULÀLIA DE RIUPRIMER,"C/ DEL SOL, Nº 56",8505
9011,BARCELONA,Vilanova del Camí,CENTRO SALUD,VILANOVA DEL CAMÍ,CRTA. DE LA POBLA Nº 74,8788
9012,GIRONA,Amer,CONSULTORIO LOCAL,AMER,"C/ GUILLERIES, Nº 5",17170
9013,GIRONA,Anglès,CENTRO SALUD,DR. RAMON VINYES,"C/ GIRONA, S/N",17160
9014,GIRONA,"Cellera de Ter, La",CONSULTORIO LOCAL,LA CELLERA DE TER,"AV. MONTSERRAT, Nº 22",17165
9015,GIRONA,Osor,CONSULTORIO LOCAL,OSOR,"C/ MAJOR, Nº 36",17161
9016,GIRONA,Sant Julià del Llor i Bonmatí,CONSULTORIO LOCAL,SANT JULIÀ DEL LLOR I BONMATÍ,"PL. DON MANUEL, Nº 1",17164
9017,GIRONA,Arbúcies,CENTRO SALUD,ARBÚCIES,"C/ HAVANA, S/N",17401
9018,GIRONA,Sant Hilari Sacalm,CENTRO SALUD,SANT HILARI SACALM,"C/ GIRONA, S/N",17403
9019,GIRONA,Banyoles,CENTRO SALUD,BANYOLES ANNEX,"AVDA. PAÏSOS CATALANS, S/N",17820
9020,GIRONA,Banyoles,CENTRO SALUD,BANYOLES,"PL. DE CATALUNYA, Nº 6",17820
9021,GIRONA,Cornellà del Terri,CONSULTORIO LOCAL,CORNELLÀ DEL TERRI,"CARRER JACINT VERDAGUER, Nº 20",17844
9022,GIRONA,Crespià,CONSULTORIO LOCAL,CRESPIÀ,CARRER MAJOR Nº 7,17832
9023,GIRONA,Esponellà,CONSULTORIO LOCAL,ESPONELLÀ,"PL. AJUNTAMENT, Nº 1",17832
9024,GIRONA,Fontcoberta,CONSULTORIO LOCAL,FONTCOBERTA,"PL. CATALUNYA, S/N",17833
9025,GIRONA,Mieres,CONSULTORIO LOCAL,MIERES,C/ CAN CALÓ S/N,17830
9026,GIRONA,Palol de Revardit,CONSULTORIO LOCAL,PALOL DE REVARDIT,"C/ VEÏNAT DE PALOL, Nº 3",17843
9027,GIRONA,Porqueres,CONSULTORIO LOCAL,PORQUERES,"C/ GREGAL, Nº 2",17834
9028,GIRONA,Serinyà,CONSULTORIO LOCAL,SERINYÀ,"PZ DELS PAÏSOS CATALANS, Nº 3",17852
9029,GIRONA,Bàscara,CENTRO SALUD,BÀSCARA,"PL. CATALUNYA, S/N",17483
9030,GIRONA,Garrigàs,CONSULTORIO LOCAL,GARRIGÁS,"PZ DE L'AJUNTAMENT, Nº 2",17476
9031,GIRONA,Palau de Santa Eulàlia,CONSULTORIO LOCAL,PALAU DE SANTA EULÀLIA,"C/ AJUNTAMENT, S/N",17476
9032,GIRONA,Pontós,CONSULTORIO LOCAL,PONTÓS,"PL. DE L'AJUNTAMENT, S/N",17773
9033,GIRONA,Sant Miquel de Fluvià,CONSULTORIO LOCAL,SANT MIQUEL DE FLUVIÁ,"PL. DE L'AJUNTAMENT, S/N",17475
9034,GIRONA,"Saus, Camallera i Llampaies",CONSULTORIO LOCAL,CAMALLERA,"C/ SANTIAGO RUSINYOL, Nº 5",17465
9035,GIRONA,Argelaguer,CONSULTORIO LOCAL,ARGELAGUER,"C/ MAJOR, S/N",17853
9036,GIRONA,Besalú,CENTRO SALUD,BESALÚ,"C/ PRAT DE LA RIBA, Nº 9",17850
9037,GIRONA,Maià de Montcal,CONSULTORIO LOCAL,MAIÀ DE MONTCAL,"C/ NOSTRA SENYORA DEL MONT, Nº 12",17851
9038,GIRONA,Montagut i Oix,CONSULTORIO LOCAL,MONTAGUT,AV. DE LES ESCOLES,17855
9039,GIRONA,Montagut i Oix,CONSULTORIO LOCAL,OIX,"C/ MAJOR, Nº 1",17855
9040,GIRONA,Sant Jaume de Llierca,CONSULTORIO LOCAL,SANT JAUME DE LLIERCA,"C/ INDÚSTRIA, Nº 9",17854
9041,GIRONA,Tortellà,CONSULTORIO LOCAL,TORTELLÀ,"C/ OLOT, Nº 14",17853
9042,GIRONA,Blanes,CENTRO SALUD,BLANES,"C/ SEBASTIÀ LLORENS, Nº 4",17300
9043,GIRONA,Blanes,CENTRO SALUD,BLANES 2,"AVDA. EUROPA, Nº 10",17300
9044,GIRONA,Breda,CENTRO SALUD,BREDA,"AV. DE LA VERGE DE MONTSERRAT, Nº 13",17400
9045,GIRONA,Hostalric,CENTRO SALUD,HOSTALRIC,"C/ MAJOR, Nº 32",17450
9046,GIRONA,Massanes,CONSULTORIO LOCAL,MASSANES,"C/ MAJOR, Nº 1",17452
9047,GIRONA,Riells i Viabrea,CONSULTORIO LOCAL,RIELLS I VIABREA,"URB. CAN SALVÀ, Nº 1",17404
9048,BARCELONA,Calella,CENTRO SALUD,CALELLA,"C/ SANT JAUME, Nº 209-217",8370
9049,GIRONA,Camprodon,CENTRO SALUD,CAMPRODON,"C/ MN. JACINT VERDAGUER, Nº 1",17867
9050,GIRONA,Llanars,CONSULTORIO LOCAL,LLANARS,"PL. DE L'OM, Nº 3",17869
9051,GIRONA,Molló,CONSULTORIO LOCAL,MOLLÓ,"C/ SANT SEBASTIÀ, Nº 36",17868
9052,GIRONA,Sant Pau de Segúries,CONSULTORIO LOCAL,SANT PAU DE SEGÚRIES,"C/ GUÀRDIA, Nº 11",17864
9053,GIRONA,Setcases,CONSULTORIO LOCAL,SETCASES,"C/ JESÚS, S/N",17869
9054,GIRONA,Vilallonga de Ter,CONSULTORIO LOCAL,VILALLONGA DE TER,"PL. ESCOLES, S/N",17869
9055,BARCELONA,Sant Pol de Mar,CONSULTORIO LOCAL,SANT POL,"C/ SANTA CLARA, Nº 1",8395
9056,BARCELONA,Sant Iscle de Vallalta,CONSULTORIO LOCAL,SANT ISCLE DE VALLALTA,"C/ ESGLÉSIA, Nº 5",8359
9057,BARCELONA,Sant Cebrià de Vallalta,CONSULTORIO LOCAL,SANT CEBRIÀ DE VALLALTA,"C/ CENTRE, Nº 27",8396
9058,BARCELONA,Canet de Mar,CENTRO SALUD,CANET DE MAR,"C/ PL. DE LA UNIVERSITAT, Nº 1",8360
9059,GIRONA,Caldes de Malavella,CENTRO SALUD,DR. GERARD MASLLORENS,"CTRA. LLAGOSTERA, Nº 4",17455
9060,GIRONA,Campllong,CONSULTORIO LOCAL,CAMPLLONG,"C/ ESGLÉSIA, Nº 21",17459
9061,GIRONA,Cassà de la Selva,CENTRO SALUD,CASSÀ DE LA SELVA,"C/ BASSEGODA, Nº 11",17244
9062,GIRONA,Llagostera,CONSULTORIO LOCAL,LLAGOSTERA,"AV. ESTACIÓ, S/N",17240
9063,GIRONA,Llambilles,CONSULTORIO LOCAL,LLAMBILLES,"PL. DE LA VILA, Nº 1",17243
9064,GIRONA,Quart,CONSULTORIO LOCAL,QUART,"AV. DE LA BÒBILA, Nº 6",17242
9065,GIRONA,Riudellots de la Selva,CONSULTORIO LOCAL,RIUDELLOTS DE LA SELVA,"PL. AJUNTAMENT, 1 BAIXOS",17457
9066,GIRONA,Bordils,CONSULTORIO LOCAL,BORDILS,"PL. ONZE DE SETEMBRE, Nº 1 BAIXOS",17462
9067,GIRONA,Celrà,CENTRO SALUD,CELRÀ,"CTRA. DE JUIÀ, Nº 135",17460
9068,GIRONA,Flaçà,CONSULTORIO LOCAL,FLAÇÀ,"PL. ESTACIÓ, Nº 1",17463
9069,GIRONA,Juià,CONSULTORIO LOCAL,JUIÀ,"C/ BAIX, Nº 10, S/N",17462
9070,GIRONA,Madremanya,CONSULTORIO LOCAL,MADREMANYA,"C/ SANT ESTEVE, Nº 32",17462
9071,GIRONA,"Pera, La",CONSULTORIO LOCAL,LA PERA,"C/ MARQUÈS D'ALPENS, Nº 32",17120
9072,GIRONA,Sant Joan de Mollet,CONSULTORIO LOCAL,SANT JOAN DE MOLLET,"PL. CATALUNYA, S/N",17463
9073,GIRONA,Sant Martí Vell,CONSULTORIO LOCAL,SANT MARTÍ VELL,"CTRA. DE MADREMANYA, S/N",17462
9074,GIRONA,"Far d'Empordà, El",CONSULTORIO LOCAL,EL FAR D'EMPORDÀ,"PL. AJUNTAMENT, Nº 1",17469
9075,GIRONA,Figueres,CENTRO SALUD,ERNEST LLUCH,"C/ TRAMUNTANA, Nº 2",17600
9076,GIRONA,Figueres,CENTRO SALUD,JOSEP MASDEVALL TERRADES,"CL NOU, Nº 199",17600
9077,GIRONA,Figueres,CONSULTORIO LOCAL,VILATENIM,"NOU DE VILATENIM, Nº 9",17484
9078,GIRONA,Figueres,CONSULTORIO LOCAL,MARCA DE L'HAM,"CTRA. VELLA DE VILATENIM A FIGUERES, S/N",17600
9079,GIRONA,Fortià,CONSULTORIO LOCAL,FORTIÀ,"PL.TERRADELLES, S/N",17469
9080,GIRONA,Riumors,CONSULTORIO LOCAL,RIUMORS,"C/ DE LA PLAÇA VELLA, Nº 4",17469
9081,GIRONA,Vila-sacra,CONSULTORIO LOCAL,VILA-SACRA,"PL. DE LA FONT, Nº 1",17485
9082,GIRONA,Girona,CENTRO SALUD,SANTA CLARA,"C/ SANTA CLARA, Nº 33",17001
9083,GIRONA,Girona,CENTRO SALUD,CAN GIBERT DEL PLA,"C/ SANT SEBASTIÀ, Nº 50",17005
9084,GIRONA,Girona,CENTRO SALUD,MONTILIVI,"C/ CASTELL DE SOLTERRA, Nº 11-17",17003
9085,GIRONA,Girona,CENTRO SALUD,VILA-ROJA,"C/ GERMANS LUMIÈRE, Nº 11",17004
9086,GIRONA,Sant Aniol de Finestres,CONSULTORIO LOCAL,SANT ESTEVE DE LLÉMENA,"PZ NOVA, S/N",17154
9087,GIRONA,Canet d'Adri,CONSULTORIO LOCAL,CANET D'ADRI,"AV. ROCACORBA, Nº 21",17199
9088,GIRONA,Girona,CENTRO SALUD,DOCTOR JOAN VILAPLANA,"C/ MODAGUERA GRAN, Nº 1",17007
9089,GIRONA,Sant Gregori,CONSULTORIO LOCAL,LLÉMENA DE SANT GREGORI,"C/ LLUIS COMPANYS, Nº 2",17150
9090,GIRONA,Palau-sator,CONSULTORIO LOCAL,PALAU-SATOR,"C/ EXTRAMURS, S/N",17256
9091,GIRONA,"Bisbal d'Empordà, La",CENTRO SALUD,DOCTORA CASAPONSA - LA BISBAL D'EMPORDÀ,"C/ MARCEL RALLÓ, Nº 10",17100
9092,GIRONA,Corçà,CONSULTORIO LOCAL,CORÇÀ,"AV COSTA BRAVA, Nº 17",17121
9093,GIRONA,"Cruïlles, Monells i Sant Sadurní de l'Heura",CONSULTORIO LOCAL,SANT SADURNÍ DE L'HEURA,"PL. DE L'ESGLÉSIA, Nº 2",17118
9094,GIRONA,"Cruïlles, Monells i Sant Sadurní de l'Heura",CONSULTORIO LOCAL,CRUÏLLES,"C/ GESSAMÍ, Nº 6",17116
9095,GIRONA,"Cruïlles, Monells i Sant Sadurní de l'Heura",CONSULTORIO LOCAL,MONELLS,"C/ ESGLÉSIA, S/N",17121
9096,GIRONA,Foixà,CONSULTORIO LOCAL,FOIXÀ,"PZ DE LA VILA, Nº 1",17132
9097,GIRONA,Forallac,CONSULTORIO LOCAL,PERATALLADA,"PZ DEL CASTELL, S/N",17113
9098,GIRONA,Forallac,CONSULTORIO LOCAL,VULPELLAC,"C/ LA UNIÓ, S/N",17111
9099,GIRONA,Forallac,CONSULTORIO LOCAL,FONTETA,"C/ EMPORDÓ, Nº 6",17110
9100,GIRONA,Parlavà,CONSULTORIO LOCAL,PARLAVÀ,"C/ ESCOLES, Nº 1",17133
9101,GIRONA,Rupià,CONSULTORIO LOCAL,RUPIÀ,"PLA D'AVALL, Nº 1",17131
9102,GIRONA,Ullastret,CONSULTORIO LOCAL,ULLASTRET,"CL RECTORIA, Nº 9",17114
9103,GIRONA,Ultramort,CONSULTORIO LOCAL,ULTRAMORT,"PL. CONSTITUCIÓ, S/N",17133
9104,GIRONA,Agullana,CONSULTORIO LOCAL,AGULLANA,"C/ LLUÍS GOMIS, Nº 2",17707
9105,GIRONA,Biure,CONSULTORIO LOCAL,BIURE,"C/ NOU, Nº 2",17723
9106,GIRONA,Boadella i les Escaules,CONSULTORIO LOCAL,BOADELLA D'EMPORDÀ,"C/ NOU, Nº 1",17723
9107,GIRONA,Boadella i les Escaules,CONSULTORIO LOCAL,LES ESCAULES,"C/ FIGUERES, S/N",17723
9108,GIRONA,Cantallops,CONSULTORIO LOCAL,CANTALLOPS,"CL REQUESENS, S/N",17708
9109,GIRONA,Capmany,CONSULTORIO LOCAL,CAPMANY,"PL. DEL FORT, S/N",17750
9110,GIRONA,Darnius,CONSULTORIO LOCAL,DARNIUS,"C/ MAJOR, Nº 3",17722
9111,GIRONA,"Jonquera, La",CENTRO SALUD,DOCTOR SUBIRÓS,"C/ BOSC DE TRINXERIA, Nº 1",17700
9112,GIRONA,Maçanet de Cabrenys,CONSULTORIO LOCAL,MAÇANET DE CABRENYS,"C/ PARET NOVA, Nº 17",17720
9113,GIRONA,Pont de Molins,CONSULTORIO LOCAL,PONT DE MOLINS,"PL. DEL DR. CUFFÍ CASELLAS, Nº 1",17706
9114,GIRONA,"Vajol, La",CONSULTORIO LOCAL,LA VAJOL,"CTRA. DE MAÇANET, S/N",17707
9115,GIRONA,"Planes d'Hostoles, Les",CONSULTORIO LOCAL,LES PLANES D'HOSTOLES,"PASSATGE DE L'ESTACIÓ, S/N",17172
9116,GIRONA,Riudaura,CONSULTORIO LOCAL,RIUDAURA,"PL. GAMBETO, Nº 1",17179
9117,GIRONA,Sant Feliu de Pallerols,CONSULTORIO LOCAL,SANT FELIU DE PALLEROLS,"PLA DEL MOLL GROS, Nº 2",17174
9118,GIRONA,"Vall d'en Bas, La",CENTRO SALUD,LA VALL D'EN BAS,"C/ DR. TURRÓ, Nº 2",17176
9119,GIRONA,"Vall d'en Bas, La",CONSULTORIO LOCAL,SANT PRIVAT D'EN BAS,"PG. GENERAL ESTARTÚS, S/N",17178
9120,GIRONA,Bellcaire d'Empordà,CONSULTORIO LOCAL,BELLCAIRE D'EMPORDÀ,"CTRA. TORROELLA, S/N",17141
9121,GIRONA,Albons,CONSULTORIO LOCAL,ALBONS,"PL. POBLE, S/N",17136
9122,GIRONA,"Armentera, L'",CONSULTORIO LOCAL,L'ARMENTERA,"PTGE. ESCOLES, Nº 7",17472
9123,GIRONA,"Escala, L'",CENTRO SALUD,DR. MOISÈS BROGGI,"C/ MOSSÈN SALVADOR JUÉ I PUJOLAR, Nº 1",17130
9124,GIRONA,Sant Pere Pescador,CONSULTORIO LOCAL,SANT PERE PESCADOR,"C/ HOSPITAL, S/N",17470
9125,GIRONA,Torroella de Fluvià,CONSULTORIO LOCAL,TORROELLA DE FLUVIÀ,"PL. AJUNTAMENT, Nº 1",17474
9126,GIRONA,Ventalló,CONSULTORIO LOCAL,VENTALLÓ,"PL. MAJOR, Nº 1 BAIXOS",17473
9127,GIRONA,Viladamat,CONSULTORIO LOCAL,VILADAMAT,"PL. DE LA VILA, Nº 1",17137
9128,GIRONA,Colera,CONSULTORIO LOCAL,COLERA,"C/ FRANCESC RIBERA, Nº 55",17496
